#Centroids	ppanini_score	alpha_prevalence	beta_prevalence	mean_abundance
UniRef90_E1GYM9	{'VAGINA': 7.0448953064056425}	{'VAGINA': 0.02631578947368421}	0.0263157894737	134.316126431
UniRef90_E1GYM8	{'VAGINA': 7.0448953064056425}	{'VAGINA': 0.02631578947368421}	0.0263157894737	134.316126431
UniRef90_E1GYM2	{'VAGINA': 7.6853124334628546}	{'VAGINA': 0.02631578947368421}	0.0263157894737	161.872739204
UniRef90_C7XHH9	{'VAGINA': 15.283192371523493}	{'VAGINA': 0.2894736842105263}	0.289473684211	362.171721631
UniRef50_F1T4V4	{'VAGINA': 4.5745549830366077}	{'VAGINA': 0.02631578947368421}	0.0263157894737	37.3293434728
UniRef50_F1T5S1	{'VAGINA': 2.520661462817146}	{'VAGINA': 0.02631578947368421}	0.0263157894737	19.146040378
UniRef90_C7XHH2	{'VAGINA': 5.2630262964007919}	{'VAGINA': 0.02631578947368421}	0.0263157894737	59.5694755824
UniRef90_C7XHH5	{'VAGINA': 13.77387253656781}	{'VAGINA': 0.3157894736842105}	0.315789473684	299.631912079
UniRef90_C7XHH6	{'VAGINA': 14.297219630549611}	{'VAGINA': 0.2894736842105263}	0.289473684211	321.060651804
UniRef50_X2H382	{'VAGINA': 2.6064857118529803}	{'VAGINA': 0.02631578947368421}	0.0263157894737	19.7017225708
SRS011355.905	{'VAGINA': 10.9279132735179}	{'VAGINA': 0.07894736842105263}	0.0789473684211	198.857620831
UniRef50_D2RCY7	{'VAGINA': 5.4897277831618903}	{'VAGINA': 0.05263157894736842}	0.0526315789474	43.8864249013
UniRef50_S4I2E3	{'VAGINA': 11.014036831883255}	{'VAGINA': 0.05263157894736842}	0.0526315789474	225.526275497
UniRef90_D1W3L2	{'VAGINA': 1.0262151907963586}	{'VAGINA': 0.02631578947368421}	0.0263157894737	9.76710119786
UniRef90_D5GYG8	{'VAGINA': 14.357244553897312}	{'VAGINA': 0.47368421052631576}	0.473684210526	316.142239966
UniRef90_A0A096D1N8	{'VAGINA': 7.0213763620368317}	{'VAGINA': 0.02631578947368421}	0.0263157894737	133.96149078
UniRef50_Q83XX3	{'VAGINA': 16.542062220515515}	{'VAGINA': 0.3157894736842105}	0.315789473684	422.347018001
UniRef50_C7MPD2	{'VAGINA': 1.8830970651508419}	{'VAGINA': 0.02631578947368421}	0.0263157894737	15.1571561299
UniRef50_F6CFW4	{'VAGINA': 11.502728591514307}	{'VAGINA': 0.05263157894736842}	0.0526315789474	257.523267049
UniRef50_U2V9C4	{'VAGINA': 1.3687305274287414}	{'VAGINA': 0.02631578947368421}	0.0263157894737	12.1196269784
UniRef50_F6CFW6	{'VAGINA': 14.644520677458928}	{'VAGINA': 0.05263157894736842}	0.0526315789474	427.729536763
UniRef50_F6CFW7	{'VAGINA': 10.930669081650848}	{'VAGINA': 0.02631578947368421}	0.0263157894737	460.139992625
UniRef50_F6CFW1	{'VAGINA': 14.362925416678838}	{'VAGINA': 0.05263157894736842}	0.0526315789474	407.656377712
UniRef50_F6CFW2	{'VAGINA': 13.376785831310329}	{'VAGINA': 0.05263157894736842}	0.0526315789474	346.182999996
UniRef50_F6CFW3	{'VAGINA': 14.362925416678838}	{'VAGINA': 0.05263157894736842}	0.0526315789474	407.656377712
UniRef50_F6CFW8	{'VAGINA': 12.654472089911422}	{'VAGINA': 0.07894736842105263}	0.0789473684211	294.075652247
UniRef50_F6CFW9	{'VAGINA': 11.958277472163177}	{'VAGINA': 0.05263157894736842}	0.0526315789474	280.986554434
UniRef50_Q5FLF6	{'VAGINA': 10.245952606008025}	{'VAGINA': 0.02631578947368421}	0.0263157894737	367.902154126
SRS017497.576	{'VAGINA': 10.41940973232899}	{'VAGINA': 0.05263157894736842}	0.0526315789474	187.586582927
UniRef90_C7XGZ9	{'VAGINA': 15.02293175374367}	{'VAGINA': 0.5}	0.5	337.90274578
UniRef50_A1A0M3	{'VAGINA': 4.6255269355290816}	{'VAGINA': 0.02631578947368421}	0.0263157894737	38.3272046062
SRS011269.366	{'VAGINA': 16.031005819728151}	{'VAGINA': 0.10526315789473684}	0.105263157895	467.311066187
UniRef90_D6S650	{'VAGINA': 14.765937858171707}	{'VAGINA': 0.10526315789473684}	0.105263157895	380.541333267
UniRef90_D6S651	{'VAGINA': 14.765937858171707}	{'VAGINA': 0.10526315789473684}	0.105263157895	380.541333267
UniRef90_D6S652	{'VAGINA': 14.415347039213968}	{'VAGINA': 0.3157894736842105}	0.315789473684	322.832606594
UniRef90_D6S653	{'VAGINA': 14.782343194800884}	{'VAGINA': 0.10526315789473684}	0.105263157895	381.220636814
UniRef90_D6S655	{'VAGINA': 15.194123974781563}	{'VAGINA': 0.2894736842105263}	0.289473684211	358.263586973
UniRef90_D6S656	{'VAGINA': 15.745762311012012}	{'VAGINA': 0.2631578947368421}	0.263157894737	389.891304577
UniRef90_D6S657	{'VAGINA': 14.782343194800884}	{'VAGINA': 0.10526315789473684}	0.105263157895	381.220636814
UniRef90_D6S658	{'VAGINA': 14.005745641839177}	{'VAGINA': 0.2894736842105263}	0.289473684211	309.626344818
UniRef90_D6S659	{'VAGINA': 12.835105773522764}	{'VAGINA': 0.2894736842105263}	0.289473684211	266.185282362
UniRef90_D4FEG1	{'VAGINA': 12.808532416375416}	{'VAGINA': 0.5}	0.5	256.215685369
SRS011269.5459	{'VAGINA': 7.2747009387823827}	{'VAGINA': 0.10526315789473684}	0.105263157895	91.4872080542
UniRef50_C8WG78	{'VAGINA': 4.431653683706303}	{'VAGINA': 0.02631578947368421}	0.0263157894737	34.099248014
UniRef90_V5P348	{'VAGINA': 12.365314348999751}	{'VAGINA': 0.15789473684210525}	0.157894736842	257.544176954
UniRef90_F1T451	{'VAGINA': 9.2044847433733761}	{'VAGINA': 0.02631578947368421}	0.0263157894737	280.14263966
UniRef90_S4ID48	{'VAGINA': 7.1603710617685294}	{'VAGINA': 0.02631578947368421}	0.0263157894737	136.763399006
UniRef50_E3D978	{'VAGINA': 5.6406069475038896}	{'VAGINA': 0.02631578947368421}	0.0263157894737	75.1562113727
UniRef90_F1T454	{'VAGINA': 6.5062904077607815}	{'VAGINA': 0.02631578947368421}	0.0263157894737	111.984342856
UniRef50_E3D972	{'VAGINA': 9.5115085457206927}	{'VAGINA': 0.05263157894736842}	0.0526315789474	161.923485325
UniRef50_E3D977	{'VAGINA': 7.1427442088454081}	{'VAGINA': 0.02631578947368421}	0.0263157894737	135.873544698
UniRef90_A0A099BWH7	{'VAGINA': 11.114323132598157}	{'VAGINA': 0.02631578947368421}	0.0263157894737	510.145152255
UniRef90_X0PG06	{'VAGINA': 6.3104740019679895}	{'VAGINA': 0.02631578947368421}	0.0263157894737	103.091497421
UniRef90_Q9PR20	{'VAGINA': 5.4910021477001765}	{'VAGINA': 0.02631578947368421}	0.0263157894737	69.1008637799
UniRef90_Q9PR21	{'VAGINA': 5.6443335145239271}	{'VAGINA': 0.02631578947368421}	0.0263157894737	75.2718186486
UniRef90_Q9PR26	{'VAGINA': 6.3019426763229962}	{'VAGINA': 0.02631578947368421}	0.0263157894737	102.763728672
UniRef90_Q9PR29	{'VAGINA': 5.5010555837105768}	{'VAGINA': 0.05263157894736842}	0.0526315789474	44.1148082828
UniRef90_A0A098YNH1	{'VAGINA': 8.100196240033517}	{'VAGINA': 0.02631578947368421}	0.0263157894737	180.260478813
UniRef50_S2TA46	{'VAGINA': 8.587403007578807}	{'VAGINA': 0.07894736842105263}	0.0789473684211	131.545760229
UniRef90_C4VSU9	{'VAGINA': 14.062759718936832}	{'VAGINA': 0.13157894736842105}	0.131578947368	333.46060695
SRS022158.3086	{'VAGINA': 1.4587511660301704}	{'VAGINA': 0.02631578947368421}	0.0263157894737	12.7123912062
UniRef90_S4GWZ9	{'VAGINA': 5.6536420542106063}	{'VAGINA': 0.02631578947368421}	0.0263157894737	75.5958872649
UniRef90_E4LAS1	{'VAGINA': 0.70897943653865936}	{'VAGINA': 0.02631578947368421}	0.0263157894737	7.31096901061
UniRef90_C8P5C8	{'VAGINA': 3.2878020241097135}	{'VAGINA': 0.02631578947368421}	0.0263157894737	23.9331191693
UniRef50_U2ISN0	{'VAGINA': 1.7699953238638935}	{'VAGINA': 0.02631578947368421}	0.0263157894737	14.4991137418
UniRef90_D1XW53	{'VAGINA': 8.1809800178000351}	{'VAGINA': 0.02631578947368421}	0.0263157894737	184.465718734
UniRef90_D1XW57	{'VAGINA': 8.1809800178000351}	{'VAGINA': 0.02631578947368421}	0.0263157894737	184.465718734
UniRef90_D1XW55	{'VAGINA': 8.1809800178000351}	{'VAGINA': 0.02631578947368421}	0.0263157894737	184.465718734
UniRef90_D7V4K0	{'VAGINA': 13.433202065577824}	{'VAGINA': 0.15789473684210525}	0.157894736842	301.503585201
UniRef90_D7V4K1	{'VAGINA': 3.6272215063729756}	{'VAGINA': 0.02631578947368421}	0.0263157894737	25.9233471305
UniRef90_D7V4K6	{'VAGINA': 13.442386467003463}	{'VAGINA': 0.15789473684210525}	0.157894736842	301.669558574
UniRef90_D7V4K4	{'VAGINA': 13.572417237752999}	{'VAGINA': 0.15789473684210525}	0.157894736842	305.99011643
SRS011269.2153	{'VAGINA': 6.943323998249527}	{'VAGINA': 0.07894736842105263}	0.0789473684211	83.6670730121
UniRef50_Q047D3	{'VAGINA': 4.4843196934019867}	{'VAGINA': 0.02631578947368421}	0.0263157894737	35.1594053529
UniRef50_I4M1T6	{'VAGINA': 6.4515029076367814}	{'VAGINA': 0.02631578947368421}	0.0263157894737	109.945520764
UniRef90_A0A063B3H9	{'VAGINA': 9.8873136498980561}	{'VAGINA': 0.02631578947368421}	0.0263157894737	332.401086611
UniRef90_F5LV66	{'VAGINA': 9.992443059109517}	{'VAGINA': 0.05263157894736842}	0.0526315789474	177.194108544
UniRef50_G0LB92	{'VAGINA': 2.3770870429117434}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.2306982885
UniRef50_Q04FI4	{'VAGINA': 2.2818565403263409}	{'VAGINA': 0.02631578947368421}	0.0263157894737	17.6744560101
UniRef90_F5LV68	{'VAGINA': 9.992443059109517}	{'VAGINA': 0.05263157894736842}	0.0526315789474	177.194108544
UniRef90_C0MCI6	{'VAGINA': 3.3387244271760768}	{'VAGINA': 0.02631578947368421}	0.0263157894737	24.1881796735
UniRef90_E3BTG1	{'VAGINA': 15.469468511662653}	{'VAGINA': 0.3157894736842105}	0.315789473684	367.281798319
UniRef50_W4UAS2	{'VAGINA': 8.2382527393262635}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.592530022
UniRef50_S4GTD6	{'VAGINA': 5.3282865895841569}	{'VAGINA': 0.02631578947368421}	0.0263157894737	62.3906456615
SRS019379.975	{'VAGINA': 7.3493641086583699}	{'VAGINA': 0.05263157894736842}	0.0526315789474	98.5059536304
SRS047335.1066	{'VAGINA': 10.74250097828191}	{'VAGINA': 0.02631578947368421}	0.0263157894737	428.252826495
UniRef50_B1AIM2	{'VAGINA': 2.5378228945652688}	{'VAGINA': 0.02631578947368421}	0.0263157894737	19.2746552513
UniRef50_E1GW66	{'VAGINA': 7.5700553563937021}	{'VAGINA': 0.02631578947368421}	0.0263157894737	156.696244317
UniRef90_A0A098YWR8	{'VAGINA': 3.9251946701464742}	{'VAGINA': 0.02631578947368421}	0.0263157894737	28.0323829143
UniRef90_C8PD82	{'VAGINA': 16.96275058022907}	{'VAGINA': 0.23684210526315788}	0.236842105263	475.037112541
SRS011355.1271	{'VAGINA': 9.1408025530224197}	{'VAGINA': 0.02631578947368421}	0.0263157894737	274.691087935
UniRef90_C8PD86	{'VAGINA': 17.335722818152743}	{'VAGINA': 0.2894736842105263}	0.289473684211	493.69876359
UniRef90_E3D8T9	{'VAGINA': 9.1730847464056406}	{'VAGINA': 0.07894736842105263}	0.0789473684211	145.326087343
UniRef90_E3D8T6	{'VAGINA': 9.8256558296774852}	{'VAGINA': 0.05263157894736842}	0.0526315789474	172.39597695
UniRef90_E3D8T4	{'VAGINA': 7.0767701863818138}	{'VAGINA': 0.02631578947368421}	0.0263157894737	135.037795656
UniRef90_E3D8T2	{'VAGINA': 5.6004322365812147}	{'VAGINA': 0.02631578947368421}	0.0263157894737	73.181974802
UniRef90_E3D8T0	{'VAGINA': 9.0459656819611389}	{'VAGINA': 0.02631578947368421}	0.0263157894737	266.507394691
UniRef90_E3BUC5	{'VAGINA': 16.028876563319344}	{'VAGINA': 0.3157894736842105}	0.315789473684	394.716644443
UniRef90_E3BUC6	{'VAGINA': 16.498242365098037}	{'VAGINA': 0.2631578947368421}	0.263157894737	431.475441961
UniRef90_E3BUC7	{'VAGINA': 16.505555243581995}	{'VAGINA': 0.2631578947368421}	0.263157894737	431.818558038
UniRef90_E3BUC0	{'VAGINA': 8.7304692695066901}	{'VAGINA': 0.02631578947368421}	0.0263157894737	236.322404727
UniRef90_E3BUC1	{'VAGINA': 8.7377627573867755}	{'VAGINA': 0.02631578947368421}	0.0263157894737	237.079826034
UniRef90_E3BUC2	{'VAGINA': 16.364622755524927}	{'VAGINA': 0.10526315789473684}	0.105263157895	513.935281168
UniRef50_C8WJ03	{'VAGINA': 1.1193879859125124}	{'VAGINA': 0.02631578947368421}	0.0263157894737	10.3658012901
UniRef90_E3BUC8	{'VAGINA': 16.439172233802029}	{'VAGINA': 0.2631578947368421}	0.263157894737	428.183838784
UniRef90_D4FF19	{'VAGINA': 15.88602934035957}	{'VAGINA': 0.15789473684210525}	0.157894736842	415.66638759
UniRef50_M4KI95	{'VAGINA': 1.5654717322480409}	{'VAGINA': 0.02631578947368421}	0.0263157894737	13.3713668659
UniRef90_T0N1I0	{'VAGINA': 4.3800150969128318}	{'VAGINA': 0.02631578947368421}	0.0263157894737	33.1615424567
SRS019989.1280	{'VAGINA': 15.855010318351956}	{'VAGINA': 0.05263157894736842}	0.0526315789474	837.725806779
SRS019989.1282	{'VAGINA': 15.855010318351956}	{'VAGINA': 0.05263157894736842}	0.0526315789474	837.725806779
UniRef90_E1NPS0	{'VAGINA': 9.4512095489195023}	{'VAGINA': 0.05263157894736842}	0.0526315789474	160.413759034
UniRef90_E1NGU3	{'VAGINA': 11.12787004793935}	{'VAGINA': 0.02631578947368421}	0.0263157894737	517.523185677
UniRef90_E1NGU0	{'VAGINA': 11.12787004793935}	{'VAGINA': 0.02631578947368421}	0.0263157894737	517.523185677
UniRef90_E1NGU1	{'VAGINA': 11.12787004793935}	{'VAGINA': 0.02631578947368421}	0.0263157894737	517.523185677
UniRef90_Q9PRC0	{'VAGINA': 5.6018372046143821}	{'VAGINA': 0.02631578947368421}	0.0263157894737	73.2455039628
UniRef50_P22744	{'VAGINA': 15.163673295638741}	{'VAGINA': 0.07894736842105263}	0.0789473684211	424.255502482
SRS011355.2531	{'VAGINA': 17.116960607422069}	{'VAGINA': 0.34210526315789475}	0.342105263158	457.362563685
UniRef50_C2EL96	{'VAGINA': 7.7169601066838514}	{'VAGINA': 0.02631578947368421}	0.0263157894737	163.012092753
UniRef50_UPI0004AAC8AA	{'VAGINA': 5.4074271095822937}	{'VAGINA': 0.02631578947368421}	0.0263157894737	65.3116716041
UniRef50_E3RBU8	{'VAGINA': 12.822460159861599}	{'VAGINA': 0.07894736842105263}	0.0789473684211	301.389142021
UniRef90_E3BR32	{'VAGINA': 15.708133975971084}	{'VAGINA': 0.3157894736842105}	0.315789473684	379.233198664
UniRef50_D0DG83	{'VAGINA': 17.842186805166961}	{'VAGINA': 0.3157894736842105}	0.315789473684	569.131732566
UniRef50_D0DG82	{'VAGINA': 11.364263488957535}	{'VAGINA': 0.02631578947368421}	0.0263157894737	792.427125879
UniRef50_C7XX76	{'VAGINA': 2.4774492097873742}	{'VAGINA': 0.02631578947368421}	0.0263157894737	18.8545180455
UniRef90_E3BTG6	{'VAGINA': 15.569164964835927}	{'VAGINA': 0.2894736842105263}	0.289473684211	376.942579513
UniRef50_C2KZ56	{'VAGINA': 8.2972528061039323}	{'VAGINA': 0.02631578947368421}	0.0263157894737	189.262549041
UniRef50_B2G7T1	{'VAGINA': 10.797401916552591}	{'VAGINA': 0.2631578947368421}	0.263157894737	177.272599045
UniRef50_A4EB76	{'VAGINA': 2.7399931225400489}	{'VAGINA': 0.02631578947368421}	0.0263157894737	20.5872649095
UniRef50_A4EB78	{'VAGINA': 4.3264085820966383}	{'VAGINA': 0.02631578947368421}	0.0263157894737	32.3779454887
UniRef90_Q041H5	{'VAGINA': 15.998207773826996}	{'VAGINA': 0.13157894736842105}	0.131578947368	439.363897073
UniRef90_Q041H6	{'VAGINA': 13.384233954149419}	{'VAGINA': 0.13157894736842105}	0.131578947368	305.660673289
UniRef90_Q041H0	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_Q041H1	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_Q041H2	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef50_S6E4B7	{'VAGINA': 1.7954866670399461}	{'VAGINA': 0.02631578947368421}	0.0263157894737	14.6393413101
UniRef90_Q041H8	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_Q041H9	{'VAGINA': 14.269427260962649}	{'VAGINA': 0.15789473684210525}	0.157894736842	334.234360889
UniRef90_A0A087D5C0	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_F2BXY1	{'VAGINA': 0.86484759767726926}	{'VAGINA': 0.02631578947368421}	0.0263157894737	8.72308768251
UniRef90_Q03PY0	{'VAGINA': 4.2636147131458504}	{'VAGINA': 0.02631578947368421}	0.0263157894737	31.4483128962
UniRef50_D0DY68	{'VAGINA': 13.544364603145885}	{'VAGINA': 0.05263157894736842}	0.0526315789474	355.862553625
UniRef90_D1YKZ1	{'VAGINA': 15.392733363791361}	{'VAGINA': 0.15789473684210525}	0.157894736842	389.094486518
UniRef90_F1T6Z4	{'VAGINA': 1.0787806721026871}	{'VAGINA': 0.02631578947368421}	0.0263157894737	10.047895871
SRS014494.1926	{'VAGINA': 10.576971346842353}	{'VAGINA': 0.05263157894736842}	0.0526315789474	195.090881463
UniRef90_D1YKZ8	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_E3BTC4	{'VAGINA': 16.83739792388279}	{'VAGINA': 0.21052631578947367}	0.210526315789	465.913282758
UniRef90_U2I0G6	{'VAGINA': 13.466060328916988}	{'VAGINA': 0.21052631578947367}	0.210526315789	295.929583721
UniRef50_Q9PPY2	{'VAGINA': 3.1668958945693042}	{'VAGINA': 0.02631578947368421}	0.0263157894737	23.2319144389
UniRef90_A0A095ZRN0	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_E3BTC9	{'VAGINA': 17.192402743609481}	{'VAGINA': 0.2631578947368421}	0.263157894737	491.223243359
UniRef90_E3BTC8	{'VAGINA': 17.299226415290832}	{'VAGINA': 0.2894736842105263}	0.289473684211	489.719482113
UniRef90_D3LSY9	{'VAGINA': 3.5782457601438207}	{'VAGINA': 0.02631578947368421}	0.0263157894737	25.5709967214
UniRef90_D3LTI8	{'VAGINA': 4.9929373516099771}	{'VAGINA': 0.02631578947368421}	0.0263157894737	48.8043924854
UniRef90_D3LTI9	{'VAGINA': 3.9349708957264764}	{'VAGINA': 0.02631578947368421}	0.0263157894737	28.1894343307
UniRef50_E3R592	{'VAGINA': 11.65044862300104}	{'VAGINA': 0.07894736842105263}	0.0789473684211	246.888946651
UniRef90_D3LTI7	{'VAGINA': 4.9238379093913327}	{'VAGINA': 0.02631578947368421}	0.0263157894737	46.7806006623
UniRef50_E3R591	{'VAGINA': 10.053561206404256}	{'VAGINA': 0.02631578947368421}	0.0263157894737	347.967461552
SRS011269.284	{'VAGINA': 2.5566302520386315}	{'VAGINA': 0.02631578947368421}	0.0263157894737	19.4075839082
UniRef90_D3LTI3	{'VAGINA': 4.2614028582283545}	{'VAGINA': 0.02631578947368421}	0.0263157894737	31.4380605071
SRS011269.286	{'VAGINA': 15.388222449913691}	{'VAGINA': 0.18421052631578946}	0.184210526316	380.070420717
UniRef90_D3LTI1	{'VAGINA': 5.1358383932544402}	{'VAGINA': 0.02631578947368421}	0.0263157894737	54.0176417863
UniRef50_Q8G5G1	{'VAGINA': 5.7493290789663334}	{'VAGINA': 0.02631578947368421}	0.0263157894737	79.7774670882
SRS011269.649	{'VAGINA': 2.8247804370740406}	{'VAGINA': 0.02631578947368421}	0.0263157894737	21.1551862507
UniRef50_C8P9H2	{'VAGINA': 6.5277289065295596}	{'VAGINA': 0.10526315789473684}	0.105263157895	69.2295612444
UniRef90_F1T5K5	{'VAGINA': 8.2956567235848961}	{'VAGINA': 0.02631578947368421}	0.0263157894737	188.908784785
UniRef90_F1T5K4	{'VAGINA': 6.0289444786139859}	{'VAGINA': 0.02631578947368421}	0.0263157894737	92.0396502344
UniRef90_F1T5K6	{'VAGINA': 6.1697369353017546}	{'VAGINA': 0.02631578947368421}	0.0263157894737	96.8691345505
UniRef90_F1T5K1	{'VAGINA': 6.6749079754928742}	{'VAGINA': 0.02631578947368421}	0.0263157894737	118.697809761
UniRef90_F1T5K0	{'VAGINA': 6.6749079754928742}	{'VAGINA': 0.02631578947368421}	0.0263157894737	118.697809761
UniRef90_F1T5K3	{'VAGINA': 6.1453653025743042}	{'VAGINA': 0.02631578947368421}	0.0263157894737	96.2643499806
UniRef90_F1T5K2	{'VAGINA': 9.062346619567176}	{'VAGINA': 0.02631578947368421}	0.0263157894737	268.102993225
UniRef90_F1T5K9	{'VAGINA': 6.1697369353017546}	{'VAGINA': 0.02631578947368421}	0.0263157894737	96.8691345505
UniRef90_F1T5K8	{'VAGINA': 6.1697369353017546}	{'VAGINA': 0.02631578947368421}	0.0263157894737	96.8691345505
UniRef90_S4HXQ1	{'VAGINA': 5.9234983762901914}	{'VAGINA': 0.02631578947368421}	0.0263157894737	87.7476411851
UniRef90_F2KYA3	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef90_S4HXQ8	{'VAGINA': 7.9645122991035286}	{'VAGINA': 0.02631578947368421}	0.0263157894737	175.854746669
UniRef90_J1V7X5	{'VAGINA': 5.7536919868285628}	{'VAGINA': 0.02631578947368421}	0.0263157894737	80.0364848385
UniRef90_A0A095YAN7	{'VAGINA': 0.2307973156229354}	{'VAGINA': 0.0}	0.0	0.0
UniRef50_X8K490	{'VAGINA': 3.9808272587812779}	{'VAGINA': 0.02631578947368421}	0.0263157894737	28.5593128904
UniRef90_P60750	{'VAGINA': 14.010501084983899}	{'VAGINA': 0.15789473684210525}	0.157894736842	323.972761627
UniRef50_F9D848	{'VAGINA': 6.8224034448274402}	{'VAGINA': 0.02631578947368421}	0.0263157894737	125.327836768
UniRef50_E1NG45	{'VAGINA': 15.318236306922731}	{'VAGINA': 0.07894736842105263}	0.0789473684211	434.146375891
UniRef90_E1GYP6	{'VAGINA': 7.6047341538489244}	{'VAGINA': 0.02631578947368421}	0.0263157894737	157.591208946
UniRef90_E1GYP1	{'VAGINA': 7.0364221575371158}	{'VAGINA': 0.02631578947368421}	0.0263157894737	134.010084957
UniRef90_E1GYP2	{'VAGINA': 7.0364221575371158}	{'VAGINA': 0.02631578947368421}	0.0263157894737	134.010084957
UniRef90_C2KFL9	{'VAGINA': 12.88164559971043}	{'VAGINA': 0.15789473684210525}	0.157894736842	280.477017014
UniRef50_A0A096CMH4	{'VAGINA': 4.1455779314107915}	{'VAGINA': 0.02631578947368421}	0.0263157894737	30.1328799273
UniRef90_C2KFL2	{'VAGINA': 13.083103058776578}	{'VAGINA': 0.15789473684210525}	0.157894736842	287.533147082
UniRef90_C2ESH7	{'VAGINA': 0.63238879285124106}	{'VAGINA': 0.02631578947368421}	0.0263157894737	5.72449792519
UniRef90_W4JJE0	{'VAGINA': 14.534950798217039}	{'VAGINA': 0.2631578947368421}	0.263157894737	332.91710587
UniRef90_C2ESH0	{'VAGINA': 3.7034204160115332}	{'VAGINA': 0.02631578947368421}	0.0263157894737	26.4902366563
UniRef50_F3M0K4	{'VAGINA': 16.452003307450607}	{'VAGINA': 0.10526315789473684}	0.105263157895	530.987162145
UniRef50_D8IKW0	{'VAGINA': 2.2732139340755588}	{'VAGINA': 0.02631578947368421}	0.0263157894737	17.604847522
UniRef90_U5F2Q6	{'VAGINA': 13.385184817959031}	{'VAGINA': 0.10526315789473684}	0.105263157895	313.537542072
UniRef90_I4E0P3	{'VAGINA': 1.0222812992777832}	{'VAGINA': 0.02631578947368421}	0.0263157894737	9.72143894402
UniRef90_I4M3V9	{'VAGINA': 5.2806120580529257}	{'VAGINA': 0.02631578947368421}	0.0263157894737	60.3703771353
UniRef50_I7J1Y1	{'VAGINA': 12.553828969363112}	{'VAGINA': 0.05263157894736842}	0.0526315789474	306.590097901
UniRef90_I4M3V7	{'VAGINA': 7.3362440248622374}	{'VAGINA': 0.02631578947368421}	0.0263157894737	145.632309786
UniRef90_I4M3V6	{'VAGINA': 5.4107873393734023}	{'VAGINA': 0.02631578947368421}	0.0263157894737	65.4573481951
UniRef90_I4M3V5	{'VAGINA': 8.5260730213577105}	{'VAGINA': 0.02631578947368421}	0.0263157894737	210.005187715
UniRef90_I4M3V4	{'VAGINA': 5.6824272015184896}	{'VAGINA': 0.02631578947368421}	0.0263157894737	76.6641610391
UniRef90_I4M3V1	{'VAGINA': 5.396856984220971}	{'VAGINA': 0.02631578947368421}	0.0263157894737	64.8872004386
UniRef50_C8WLB7	{'VAGINA': 1.6769287996519586}	{'VAGINA': 0.02631578947368421}	0.0263157894737	14.018302093
UniRef90_F0GPF5	{'VAGINA': 8.7550864829831347}	{'VAGINA': 0.05263157894736842}	0.0526315789474	138.039800189
